Screenshot,image,Film,Scene #,Timestamp,Seconds,,,,
HARD-04410,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04410/tiles/full/300,169/0/default.jpg",Hard Eight (1996),5,0.030671296,2650,,,,
HARD-04419,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04419/tiles/full/300,169/0/default.jpg",Hard Eight (1996),5,0.030775463,2659,,,,
HARD-04438,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04438/tiles/full/300,169/0/default.jpg",Hard Eight (1996),5,0.03099537,2678,,,,
HARD-04444,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04444/tiles/full/300,169/0/default.jpg",Hard Eight (1996),5,0.031064815,2684,,,,
HARD-04445,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04445/tiles/full/300,169/0/default.jpg",Hard Eight (1996),5,0.031076389,2685,,,,
HARD-04449,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04449/tiles/full/300,169/0/default.jpg",Hard Eight (1996),5,0.031122685,2689,,,,
HARD-04508,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04508/tiles/full/300,169/0/default.jpg",Hard Eight (1996),5,0.031342593,2708,,,,
HARD-04520,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04520/tiles/full/300,169/0/default.jpg",Hard Eight (1996),5,0.031481481,2720,,,,
HARD-04525,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04525/tiles/full/300,169/0/default.jpg",Hard Eight (1996),5,0.031539352,2725,,,,
HARD-04538,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04538/tiles/full/300,169/0/default.jpg",Hard Eight (1996),5,0.031689815,2738,,,,
HARD-04549,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04549/tiles/full/300,169/0/default.jpg",Hard Eight (1996),5,0.03181713,2749,,,,
HARD-04558,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04558/tiles/full/300,169/0/default.jpg",Hard Eight (1996),5,0.031921296,2758,,,,
HARD-04600,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04600/tiles/full/300,169/0/default.jpg",Hard Eight (1996),5,0.031944444,2760,,,,
HARD-04602,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04602/tiles/full/300,169/0/default.jpg",Hard Eight (1996),5,0.031967593,2762,,,,
HARD-04603,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04603/tiles/full/300,169/0/default.jpg",Hard Eight (1996),5,0.031979167,2763,,,,
HARD-04611,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04611/tiles/full/300,169/0/default.jpg",Hard Eight (1996),5,0.032071759,2771,,,,
HARD-04625,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04625/tiles/full/300,169/0/default.jpg",Hard Eight (1996),5,0.032233796,2785,,,,
HARD-04631,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04631/tiles/full/300,169/0/default.jpg",Hard Eight (1996),5,0.032303241,2791,,,,
HARD-04645,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04645/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.032465278,2805,,,,
HARD-04717,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04717/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.032835648,2837,,,,
HARD-04735,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04735/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.033043981,2855,,,,
HARD-04752,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04752/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.033240741,2872,,,,
HARD-04800,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04800/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.033333333,2880,,,,
HARD-04842,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04824/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.033819444,2922,,,,
HARD-04929,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04929/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.034363426,2969,,,,
HARD-04938,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-04938/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.034467593,2978,,,,
HARD-05059,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05059/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.035405093,3059,,,,
HARD-05131,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05131/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.035775463,3091,,,,
HARD-05139,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05139/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.035868056,3099,,,,
HARD-05155,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05155/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.036053241,3115,,,,
HARD-05221,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05221/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.036354167,3141,,,,
HARD-05232,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05232/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.036481481,3152,,,,
HARD-05241,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05241/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.036585648,3161,,,,
HARD-05259,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05259/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.036793981,3179,,,,
HARD-05347,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05347/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.037349537,3227,,,,
HARD-05355,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05355/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.03744213,3235,,,,
HARD-05434,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05434/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.037893519,3274,,,,
HARD-05457,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05457/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.038159722,3297,,,,
HARD-05502,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05502/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.038217593,3302,,,,
HARD-05557,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05557/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.038854167,3357,,,,
HARD-05602,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05602/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.038912037,3362,,,,
HARD-05615,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05615/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.0390625,3375,,,,
HARD-05619,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05619/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.039108796,3379,,,,
HARD-05635,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05635/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.039293981,3395,,,,
HARD-05636,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05636/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.039305556,3396,,,,
HARD-05637,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05637/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.03931713,3397,,,,
HARD-05642,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05642/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.039375,3402,,,,
HARD-05648,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05648/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.039444444,3408,,,,
HARD-05658,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05658/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.039560185,3418,,,,
HARD-05702,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05702/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.039606481,3422,,,,
HARD-05828,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05828/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.040601852,3508,,,,
HARD-05843,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05843/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.040775463,3523,,,,
HARD-05850,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05850/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.040856481,3530,,,,
HARD-05855,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05855/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.040914352,3535,,,,
HARD-05919,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-05919/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.04119213,3559,,,,
HARD-10012,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10012/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.041805556,3612,,,,
HARD-10028,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10028/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.041990741,3628,,,,
HARD-10029,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10029/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.042002315,3629,,,,
HARD-10032,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10032/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.042037037,3632,,,,
HARD-10039,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10039/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.042118056,3639,,,,
HARD-10058,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10058/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.042337963,3658,,,,
HARD-10221,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10221/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.043298611,3741,,,,
HARD-10240,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10240/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.043518519,3760,,,,
HARD-10245,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10245/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.043576389,3765,,,,
HARD-10252,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10252/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.043657407,3772,,,,
HARD-10326,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10326/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.044050926,3806,,,,
HARD-10330,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10330/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.044097222,3810,,,,
HARD-10340,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10340/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.044212963,3820,,,,
HARD-10420,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10420/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.044675926,3860,,,,
HARD-10433,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10433/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.044826389,3873,,,,
HARD-10442,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10442/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.044930556,3882,,,,
HARD-10445,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10445/tiles/full/300,169/0/default.jpg",Hard Eight (1996),6,0.044965278,3885,,,,
HARD-10620,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10620/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.046064815,3980,,,,
HARD-10624,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10624/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.046111111,3984,,,,
HARD-10636,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10636/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.04625,3996,,,,
HARD-10735,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10735/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.04693287,4055,,,,
HARD-10801,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10801/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.047233796,4081,,,,
HARD-10810,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10810/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.047337963,4090,,,,
HARD-10817,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10817/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.047418981,4097,,,,
HARD-10823,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10823/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.047488426,4103,,,,
HARD-10835,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10835/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.047627315,4115,,,,
HARD-10852,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10852/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.047824074,4132,,,,
HARD-10859,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10859/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.047905093,4139,,,,
HARD-10908,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10908/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.048009259,4148,,,,
HARD-10913,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10913/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.04806713,4153,,,,
HARD-10916,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10916/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.048101852,4156,,,,
HARD-10923,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10923/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.04818287,4163,,,,
HARD-10931,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10931/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.048275463,4171,,,,
HARD-10933,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10933/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.048298611,4173,,,,
HARD-10937,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10937/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.048344907,4177,,,,
HARD-10959,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-10959/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.048599537,4199,,,,
HARD-11028,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11028/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.048935185,4228,,,,
HARD-11038,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11038/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.049050926,4238,,,,
HARD-11105,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11105/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.049363426,4265,,,,
HARD-11121,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11121/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.049548611,4281,,,,
HARD-11140,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11140/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.049768519,4300,,,,
HARD-11146,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11146/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.049837963,4306,,,,
HARD-11152,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11152/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.049907407,4312,,,,
HARD-11200,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11200/tiles/full/300,169/0/default.jpg",Hard Eight (1996),7,0.05,4320,,,,
HARD-11201,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11201/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.050011574,4321,,,,
HARD-11207,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11207/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.050081019,4327,,,,
HARD-11209,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11209/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.050104167,4329,,,,
HARD-11230,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11230/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.050347222,4350,,,,
HARD-11237,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11237/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.050428241,4357,,,,
HARD-11245,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11245/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.050520833,4365,,,,
HARD-11319,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11319/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.050914352,4399,,,,
HARD-11352,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11352/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.051296296,4432,,,,
HARD-11358,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11558/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.051365741,4438,,,,
HARD-11647,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11647/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.053321759,4607,,,,
HARD-11648,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11648/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.053333333,4608,,,,
HARD-11712,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11712/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.053611111,4632,,,,
HARD-11719,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11719/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.05369213,4639,,,,
HARD-11723,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11723/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.053738426,4643,,,,
HARD-11729,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11729/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.05380787,4649,,,,
HARD-11739,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11739/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.053923611,4659,,,,
HARD-11744,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11744/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.053981481,4664,,,,
HARD-11805,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11805/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.054224537,4685,,,,
HARD-11806,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11806/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.054236111,4686,,,,
HARD-11808,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11808/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.054259259,4688,,,,
HARD-11809,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11809/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.054270833,4689,,,,
HARD-11818,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11818/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.054375,4698,,,,
HARD-11859,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11859/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.054849537,4739,,,,
HARD-11902,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11902/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.054884259,4742,,,,
HARD-11928,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11928/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.055185185,4768,,,,
HARD-11934,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11934/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.05525463,4774,,,,
HARD-11936,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11936/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.055277778,4776,,,,
HARD-11945,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-11945/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.055381944,4785,,,,
HARD-12000,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-12000/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.055555556,4800,,,,
HARD-12016,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-12016/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.055740741,4816,,,,
HARD-12047,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-12047/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.056099537,4847,,,,
HARD-12054,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-12054/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.056180556,4854,,,,
HARD-12107,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-12107/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.056331019,4867,,,,
HARD-12118,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-12118/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.056458333,4878,,,,
HARD-12215,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-12215/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.057118056,4935,,,,
HARD-12253,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-12253/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.05755787,4973,,,,
HARD-12256,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-12256/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.057592593,4976,,,,
HARD-12345,"https://digitalscholarship.brynmawr.edu/pta/hard/hard-12345/tiles/full/300,169/0/default.jpg",Hard Eight (1996),8,0.058159722,5025,,,,
